EventName,EventKey,MatchLevel,MatchNumber,Alliance,TeleopAmpCount,TeleopSpeakerUnAmplifiedCount,TeleopSpeakerAmplifiedCount,Points,Win
Utah,2024utwv,qm,31,blue,4,7,1,76,1
Utah,2024utwv,qm,31,red,3,10,1,41,0
Utah,2024utwv,qm,32,blue,0,12,0,37,1
Utah,2024utwv,qm,32,red,1,5,0,33,0
Utah,2024utwv,qm,33,blue,0,7,0,38,1
Utah,2024utwv,qm,33,red,2,5,0,34,0
Utah,2024utwv,qm,34,blue,3,9,1,44,0
Utah,2024utwv,qm,34,red,2,8,2,68,1
Utah,2024utwv,qm,35,blue,1,6,0,27,0
Utah,2024utwv,qm,35,red,0,17,0,76,1
Utah,2024utwv,qm,36,blue,1,8,0,29,0
Utah,2024utwv,qm,36,red,1,14,0,64,1
Utah,2024utwv,qm,37,blue,0,9,0,29,0
Utah,2024utwv,qm,37,red,0,5,0,32,1
Utah,2024utwv,qm,38,blue,1,8,0,27,0
Utah,2024utwv,qm,38,red,2,7,0,40,1
Utah,2024utwv,qm,39,blue,2,3,0,27,0
Utah,2024utwv,qm,39,red,5,7,2,48,1
Utah,2024utwv,qm,4,blue,5,6,1,67,1
Utah,2024utwv,qm,4,red,2,8,0,58,0
Utah,2024utwv,qm,40,blue,5,5,2,60,1
Utah,2024utwv,qm,40,red,0,6,0,49,0
Utah,2024utwv,qm,41,blue,0,13,0,50,1
Utah,2024utwv,qm,41,red,0,9,0,24,0
Utah,2024utwv,qm,42,blue,5,15,3,93,1
Utah,2024utwv,qm,42,red,0,1,0,7,0
Utah,2024utwv,qm,43,blue,5,10,3,101,1
Utah,2024utwv,qm,43,red,2,0,0,4,0
Utah,2024utwv,qm,44,blue,3,0,0,19,0
Utah,2024utwv,qm,44,red,0,15,0,55,1
Utah,2024utwv,qm,45,blue,0,10,0,29,1
Utah,2024utwv,qm,45,red,0,7,0,24,0
Utah,2024utwv,qm,46,blue,0,5,0,24,1
Utah,2024utwv,qm,46,red,0,0,0,8,0
Utah,2024utwv,qm,47,blue,0,23,0,64,1
Utah,2024utwv,qm,47,red,4,6,2,53,0
Utah,2024utwv,qm,48,blue,3,1,0,17,0
Utah,2024utwv,qm,48,red,2,9,0,46,1
Utah,2024utwv,qm,49,blue,2,10,0,39,1
Utah,2024utwv,qm,49,red,0,4,0,20,0
Utah,2024utwv,qm,5,blue,5,9,5,85,1
Utah,2024utwv,qm,5,red,1,5,0,21,0
Utah,2024utwv,qm,50,blue,2,6,0,37,0
Utah,2024utwv,qm,50,red,1,12,0,55,1
Utah,2024utwv,qm,51,blue,1,7,0,33,1
Utah,2024utwv,qm,51,red,3,4,1,25,0
Utah,2024utwv,qm,52,blue,0,10,0,33,0
Utah,2024utwv,qm,52,red,0,6,0,49,1
Utah,2024utwv,qm,53,blue,0,12,0,40,0
Utah,2024utwv,qm,53,red,5,11,1,72,1
Utah,2024utwv,qm,54,blue,2,13,3,72,1
Utah,2024utwv,qm,54,red,1,5,1,32,0
Utah,2024utwv,qm,55,blue,0,5,0,28,0
Utah,2024utwv,qm,55,red,0,7,0,32,1
Utah,2024utwv,qm,56,blue,4,11,3,53,1
Utah,2024utwv,qm,56,red,4,10,2,43,0
Utah,2024utwv,qm,57,blue,6,13,3,76,1
Utah,2024utwv,qm,57,red,0,6,0,28,0
Utah,2024utwv,qm,58,blue,1,1,0,8,0
Utah,2024utwv,qm,58,red,2,6,0,30,1
Utah,2024utwv,qm,59,blue,0,12,0,46,1
Utah,2024utwv,qm,59,red,0,1,0,17,0
Utah,2024utwv,qm,6,blue,2,4,0,28,0
Utah,2024utwv,qm,6,red,0,13,0,52,1
Utah,2024utwv,qm,60,blue,4,5,1,42,0
Utah,2024utwv,qm,60,red,5,5,3,42,0
Utah,2024utwv,qm,61,blue,0,16,0,75,1
Utah,2024utwv,qm,61,red,1,7,0,32,0
Utah,2024utwv,qm,62,blue,2,6,0,34,0
Utah,2024utwv,qm,62,red,2,6,0,39,1
Utah,2024utwv,qm,63,blue,0,5,0,37,1
Utah,2024utwv,qm,63,red,0,1,0,17,0
Utah,2024utwv,qm,64,blue,2,9,0,51,1
Utah,2024utwv,qm,64,red,0,6,0,35,0
Utah,2024utwv,qm,65,blue,0,13,0,58,1
Utah,2024utwv,qm,65,red,1,11,0,46,0
Utah,2024utwv,qm,66,blue,0,12,0,44,1
Utah,2024utwv,qm,66,red,3,7,2,39,0
Utah,2024utwv,qm,67,blue,3,5,1,34,0
Utah,2024utwv,qm,67,red,10,7,8,90,1
Utah,2024utwv,qm,68,blue,0,4,0,14,0
Utah,2024utwv,qm,68,red,6,5,6,88,1
Utah,2024utwv,qm,69,blue,1,14,0,51,1
Utah,2024utwv,qm,69,red,3,1,1,16,0
Utah,2024utwv,qm,7,blue,3,5,1,30,0
Utah,2024utwv,qm,7,red,7,6,5,50,1
Utah,2024utwv,qm,70,blue,3,0,0,34,0
Utah,2024utwv,qm,70,red,7,1,4,43,1
Utah,2024utwv,qm,71,blue,0,17,0,59,1
Utah,2024utwv,qm,71,red,0,8,0,36,0
Utah,2024utwv,qm,72,blue,1,4,0,11,0
Utah,2024utwv,qm,72,red,4,15,1,58,1
Utah,2024utwv,qm,73,blue,1,10,0,47,1
Utah,2024utwv,qm,73,red,5,0,0,34,0
Utah,2024utwv,qm,74,blue,2,9,0,39,1
Utah,2024utwv,qm,74,red,0,6,0,34,0
Utah,2024utwv,qm,75,blue,1,13,0,49,1
Utah,2024utwv,qm,75,red,1,3,0,27,0
Utah,2024utwv,qm,76,blue,3,10,1,52,0
Utah,2024utwv,qm,76,red,2,16,0,84,1
Utah,2024utwv,qm,77,blue,0,1,0,36,1
Utah,2024utwv,qm,77,red,0,3,0,12,0
Utah,2024utwv,qm,78,blue,6,6,1,55,1
Utah,2024utwv,qm,78,red,7,0,0,13,0
Utah,2024utwv,qm,79,blue,0,8,0,44,0
Utah,2024utwv,qm,79,red,5,10,2,62,1
Utah,2024utwv,qm,8,blue,0,1,0,26,1
Utah,2024utwv,qm,8,red,1,6,0,23,0
Utah,2024utwv,qm,80,blue,4,5,3,54,1
Utah,2024utwv,qm,80,red,0,0,0,6,0
Utah,2024utwv,qm,81,blue,4,5,1,30,0
Utah,2024utwv,qm,81,red,5,5,2,49,1
Utah,2024utwv,qm,82,blue,0,3,0,20,0
Utah,2024utwv,qm,82,red,4,7,0,41,1
Utah,2024utwv,qm,83,blue,6,7,4,71,1
Utah,2024utwv,qm,83,red,0,15,0,48,0
Utah,2024utwv,qm,84,blue,4,0,1,26,0
Utah,2024utwv,qm,84,red,5,5,1,52,1
Utah,2024utwv,qm,85,blue,3,11,2,61,1
Utah,2024utwv,qm,85,red,0,7,0,35,0
Utah,2024utwv,qm,86,blue,0,9,0,39,0
Utah,2024utwv,qm,86,red,0,14,0,58,1
Utah,2024utwv,qm,87,blue,3,5,1,34,0
Utah,2024utwv,qm,87,red,0,7,0,34,0
Utah,2024utwv,qm,88,blue,0,12,0,45,1
Utah,2024utwv,qm,88,red,0,5,0,31,0
Utah,2024utwv,qm,89,blue,0,12,0,45,0
Utah,2024utwv,qm,89,red,3,10,1,58,1
Utah,2024utwv,qm,9,blue,3,8,0,32,0
Utah,2024utwv,qm,9,red,1,8,0,38,1
Utah,2024utwv,qm,90,blue,0,9,0,53,1
Utah,2024utwv,qm,90,red,4,3,1,37,0
Utah,2024utwv,qm,91,blue,6,3,1,52,0
Utah,2024utwv,qm,91,red,2,12,2,54,1
Utah,2024utwv,qm,92,blue,1,16,0,50,1
Utah,2024utwv,qm,92,red,1,7,0,36,0
Utah,2024utwv,sf,1,blue,4,8,3,62,0
Utah,2024utwv,sf,1,red,5,2,1,69,1
Utah,2024utwv,sf,1,blue,4,11,3,73,1
Utah,2024utwv,sf,1,red,6,4,5,70,0
Utah,2024utwv,sf,1,blue,6,4,2,55,1
Utah,2024utwv,sf,1,red,1,8,0,51,0
Utah,2024utwv,sf,1,blue,6,7,3,74,1
Utah,2024utwv,sf,1,red,0,17,0,58,0
Utah,2024utwv,sf,1,blue,6,7,2,64,0
Utah,2024utwv,sf,1,red,5,7,3,65,1
Utah,2024utwv,sf,1,blue,3,11,3,61,1
Utah,2024utwv,sf,1,red,3,6,0,46,0
Utah,2024utwv,sf,1,blue,2,5,1,64,0
Utah,2024utwv,sf,1,red,6,6,5,76,1
Utah,2024utwv,sf,1,blue,5,7,1,55,1
Utah,2024utwv,sf,1,red,3,8,1,51,0
Utah,2024utwv,sf,1,blue,0,16,0,53,1
Utah,2024utwv,sf,1,red,0,6,0,22,0
Utah,2024utwv,sf,1,blue,7,9,5,90,1
Utah,2024utwv,sf,1,red,2,7,1,45,0
Utah,2024utwv,sf,1,blue,6,6,4,86,1
Utah,2024utwv,sf,1,red,4,6,1,59,0
Utah,2024utwv,sf,1,blue,3,11,1,63,0
Utah,2024utwv,sf,1,red,4,6,3,67,1
Utah,2024utwv,sf,1,blue,5,7,4,86,1
Utah,2024utwv,sf,1,red,6,5,4,60,0
Ashland VA,2024vaash,f,1,blue,4,6,2,51,0
Ashland VA,2024vaash,f,1,red,10,5,3,75,1
Ashland VA,2024vaash,f,2,blue,3,7,1,0,0
Ashland VA,2024vaash,f,2,red,7,6,3,62,1
Ashland VA,2024vaash,qm,1,blue,4,6,0,63,1
Ashland VA,2024vaash,qm,1,red,1,4,0,17,0
Ashland VA,2024vaash,qm,10,blue,0,0,0,8,0
Ashland VA,2024vaash,qm,10,red,2,8,1,48,1
Ashland VA,2024vaash,qm,11,blue,0,5,0,23,0
Ashland VA,2024vaash,qm,11,red,0,2,0,30,1
Ashland VA,2024vaash,qm,12,blue,2,6,0,34,0
Ashland VA,2024vaash,qm,12,red,5,0,2,42,1
Ashland VA,2024vaash,qm,13,blue,7,4,3,65,1
Ashland VA,2024vaash,qm,13,red,2,11,0,55,0
Ashland VA,2024vaash,qm,14,blue,2,6,0,50,1
Ashland VA,2024vaash,qm,14,red,2,9,0,25,0
Ashland VA,2024vaash,qm,15,blue,2,6,1,59,1
Ashland VA,2024vaash,qm,15,red,0,0,0,9,0
Ashland VA,2024vaash,qm,16,blue,0,3,0,15,0
Ashland VA,2024vaash,qm,16,red,5,5,3,53,1
Ashland VA,2024vaash,qm,17,blue,1,1,0,14,0
Ashland VA,2024vaash,qm,17,red,1,11,0,51,1
Ashland VA,2024vaash,qm,18,blue,0,0,0,0,0
Ashland VA,2024vaash,qm,18,red,4,9,1,43,1
Ashland VA,2024vaash,qm,19,blue,5,2,3,83,1
Ashland VA,2024vaash,qm,19,red,2,5,0,37,0
Ashland VA,2024vaash,qm,2,blue,4,6,1,35,1
Ashland VA,2024vaash,qm,2,red,3,3,0,34,0
Ashland VA,2024vaash,qm,20,blue,1,8,0,34,0
Ashland VA,2024vaash,qm,20,red,3,4,1,38,1
Ashland VA,2024vaash,qm,21,blue,2,5,0,43,1
Ashland VA,2024vaash,qm,21,red,0,7,0,18,0
Ashland VA,2024vaash,qm,22,blue,3,8,0,44,1
Ashland VA,2024vaash,qm,22,red,4,4,1,26,0
Ashland VA,2024vaash,qm,23,blue,5,6,4,88,1
Ashland VA,2024vaash,qm,23,red,7,7,3,58,0
Ashland VA,2024vaash,qm,24,blue,1,3,0,35,1
Ashland VA,2024vaash,qm,24,red,1,5,0,27,0
Ashland VA,2024vaash,qm,25,blue,1,10,0,45,1
Ashland VA,2024vaash,qm,25,red,4,0,1,32,0
Ashland VA,2024vaash,qm,26,blue,3,2,0,19,0
Ashland VA,2024vaash,qm,26,red,0,8,0,28,1
Ashland VA,2024vaash,qm,27,blue,4,2,1,52,0
Ashland VA,2024vaash,qm,27,red,4,9,3,66,1
Ashland VA,2024vaash,qm,28,blue,4,1,0,17,0
Ashland VA,2024vaash,qm,28,red,1,6,0,35,1
Ashland VA,2024vaash,qm,29,blue,4,4,1,59,1
Ashland VA,2024vaash,qm,29,red,0,14,0,33,0
Ashland VA,2024vaash,qm,3,blue,2,10,0,46,1
Ashland VA,2024vaash,qm,3,red,0,2,0,10,0
Ashland VA,2024vaash,qm,30,blue,2,9,0,84,1
Ashland VA,2024vaash,qm,30,red,5,2,1,61,0
Ashland VA,2024vaash,qm,31,blue,0,0,0,15,0
Ashland VA,2024vaash,qm,31,red,5,0,0,16,1
Ashland VA,2024vaash,qm,32,blue,3,7,2,45,1
Ashland VA,2024vaash,qm,32,red,4,0,0,12,0
Ashland VA,2024vaash,qm,33,blue,5,5,2,30,1
Ashland VA,2024vaash,qm,33,red,5,3,1,24,0
Ashland VA,2024vaash,qm,34,blue,5,5,3,52,1
Ashland VA,2024vaash,qm,34,red,3,1,1,44,0
Ashland VA,2024vaash,qm,35,blue,2,9,0,48,1
Ashland VA,2024vaash,qm,35,red,1,5,0,33,0
Ashland VA,2024vaash,qm,36,blue,1,5,0,26,0
Ashland VA,2024vaash,qm,36,red,3,14,0,67,1
Ashland VA,2024vaash,qm,37,blue,0,7,0,34,0
Ashland VA,2024vaash,qm,37,red,5,2,3,63,1
Ashland VA,2024vaash,qm,38,blue,1,4,0,33,0
Ashland VA,2024vaash,qm,38,red,0,10,0,40,1
Ashland VA,2024vaash,qm,39,blue,1,3,0,24,0
Ashland VA,2024vaash,qm,39,red,0,9,0,30,1
Ashland VA,2024vaash,qm,4,blue,5,4,3,40,1
Ashland VA,2024vaash,qm,4,red,1,6,0,27,0
Ashland VA,2024vaash,qm,40,blue,0,12,0,39,1
Ashland VA,2024vaash,qm,40,red,6,3,1,33,0
Ashland VA,2024vaash,qm,41,blue,3,4,2,27,0
Ashland VA,2024vaash,qm,41,red,1,5,0,34,1
Ashland VA,2024vaash,qm,42,blue,2,8,2,44,0
Ashland VA,2024vaash,qm,42,red,7,4,3,57,1
Ashland VA,2024vaash,qm,43,blue,6,1,1,42,1
Ashland VA,2024vaash,qm,43,red,3,5,1,40,0
Ashland VA,2024vaash,qm,44,blue,2,4,2,59,1
Ashland VA,2024vaash,qm,44,red,6,2,1,49,0
Ashland VA,2024vaash,qm,45,blue,1,14,0,43,1
Ashland VA,2024vaash,qm,45,red,3,6,1,37,0
Ashland VA,2024vaash,qm,46,blue,1,10,0,34,1
Ashland VA,2024vaash,qm,46,red,4,0,1,19,0
Ashland VA,2024vaash,qm,47,blue,3,0,0,16,0
Ashland VA,2024vaash,qm,47,red,2,4,0,31,1
Ashland VA,2024vaash,qm,48,blue,0,12,0,52,1
Ashland VA,2024vaash,qm,48,red,1,0,0,6,0
Ashland VA,2024vaash,qm,49,blue,7,3,2,36,0
Ashland VA,2024vaash,qm,49,red,4,6,0,51,1
Ashland VA,2024vaash,qm,5,blue,5,5,3,72,1
Ashland VA,2024vaash,qm,5,red,3,3,0,21,0
Ashland VA,2024vaash,qm,50,blue,5,3,1,52,0
Ashland VA,2024vaash,qm,50,red,3,5,2,55,1
Ashland VA,2024vaash,qm,51,blue,0,6,0,24,0
Ashland VA,2024vaash,qm,51,red,7,6,3,59,1
Ashland VA,2024vaash,qm,52,blue,6,3,3,44,0
Ashland VA,2024vaash,qm,52,red,5,6,2,50,1
Ashland VA,2024vaash,qm,53,blue,2,0,0,32,1
Ashland VA,2024vaash,qm,53,red,0,3,0,30,0
Ashland VA,2024vaash,qm,54,blue,5,8,2,53,0
Ashland VA,2024vaash,qm,54,red,0,17,0,53,0
Ashland VA,2024vaash,qm,55,blue,0,10,0,42,0
Ashland VA,2024vaash,qm,55,red,5,7,1,46,1
Ashland VA,2024vaash,qm,56,blue,3,1,1,34,1
Ashland VA,2024vaash,qm,56,red,0,1,0,12,0
Ashland VA,2024vaash,qm,57,blue,3,2,1,34,0
Ashland VA,2024vaash,qm,57,red,5,4,1,65,1
Ashland VA,2024vaash,qm,58,blue,0,0,0,3,0
Ashland VA,2024vaash,qm,58,red,7,7,2,55,1
Ashland VA,2024vaash,qm,6,blue,5,10,2,59,1
Ashland VA,2024vaash,qm,6,red,0,8,0,39,0
Ashland VA,2024vaash,qm,7,blue,3,7,1,77,1
Ashland VA,2024vaash,qm,7,red,0,6,0,40,0
Ashland VA,2024vaash,qm,8,blue,2,4,0,24,0
Ashland VA,2024vaash,qm,8,red,5,1,3,33,1
Ashland VA,2024vaash,qm,9,blue,0,3,0,25,0
Ashland VA,2024vaash,qm,9,red,2,6,2,45,1
Ashland VA,2024vaash,sf,1,blue,4,5,3,56,1
Ashland VA,2024vaash,sf,1,red,2,2,0,36,0
Ashland VA,2024vaash,sf,1,blue,7,1,4,43,0
Ashland VA,2024vaash,sf,1,red,8,6,5,76,1
Ashland VA,2024vaash,sf,1,blue,4,1,3,41,1
Ashland VA,2024vaash,sf,1,red,7,0,0,12,0
Ashland VA,2024vaash,sf,1,blue,2,0,1,28,0
Ashland VA,2024vaash,sf,1,red,4,1,3,82,1
Ashland VA,2024vaash,sf,1,blue,5,3,6,68,0
Ashland VA,2024vaash,sf,1,red,7,6,5,78,1
Ashland VA,2024vaash,sf,1,blue,0,6,0,28,0
Ashland VA,2024vaash,sf,1,red,0,7,0,57,1
Ashland VA,2024vaash,sf,1,blue,4,2,1,39,0
Ashland VA,2024vaash,sf,1,red,6,3,5,61,1
Ashland VA,2024vaash,sf,1,blue,3,1,0,33,0
Ashland VA,2024vaash,sf,1,red,1,7,0,38,1
Ashland VA,2024vaash,sf,1,blue,5,3,2,38,0
Ashland VA,2024vaash,sf,1,red,10,7,5,64,1
Ashland VA,2024vaash,sf,1,blue,3,3,0,41,1
Ashland VA,2024vaash,sf,1,red,6,1,2,40,0
Ashland VA,2024vaash,sf,1,blue,4,5,3,70,0
Ashland VA,2024vaash,sf,1,red,6,4,5,84,1
Ashland VA,2024vaash,sf,1,blue,3,9,0,46,0
Ashland VA,2024vaash,sf,1,red,8,4,7,71,1
Ashland VA,2024vaash,sf,1,blue,2,5,0,39,0
Ashland VA,2024vaash,sf,1,red,3,2,2,53,1
Blacksburg VA,2024vabla,f,1,blue,4,8,3,76,1
Blacksburg VA,2024vabla,f,1,red,6,2,3,52,0
Blacksburg VA,2024vabla,f,2,blue,6,6,4,74,1
Blacksburg VA,2024vabla,f,2,red,7,0,3,33,0
Blacksburg VA,2024vabla,qm,1,blue,3,8,1,37,0
Blacksburg VA,2024vabla,qm,1,red,4,6,2,49,1
Blacksburg VA,2024vabla,qm,10,blue,4,0,0,14,0
Blacksburg VA,2024vabla,qm,10,red,0,4,0,18,1
Blacksburg VA,2024vabla,qm,11,blue,0,14,0,56,0
Blacksburg VA,2024vabla,qm,11,red,5,9,4,63,1
Blacksburg VA,2024vabla,qm,12,blue,1,3,0,31,0
Blacksburg VA,2024vabla,qm,12,red,2,2,0,33,1
Blacksburg VA,2024vabla,qm,13,blue,0,1,0,16,0
Blacksburg VA,2024vabla,qm,13,red,0,5,0,31,1
Blacksburg VA,2024vabla,qm,14,blue,4,2,0,36,1
Blacksburg VA,2024vabla,qm,14,red,5,2,0,29,0
Blacksburg VA,2024vabla,qm,15,blue,5,7,1,49,0
Blacksburg VA,2024vabla,qm,15,red,1,15,0,63,1
Blacksburg VA,2024vabla,qm,16,blue,0,3,0,22,0
Blacksburg VA,2024vabla,qm,16,red,3,10,1,80,1
Blacksburg VA,2024vabla,qm,17,blue,7,4,1,38,0
Blacksburg VA,2024vabla,qm,17,red,3,13,1,52,1
Blacksburg VA,2024vabla,qm,18,blue,1,9,0,50,1
Blacksburg VA,2024vabla,qm,18,red,0,11,0,30,0
Blacksburg VA,2024vabla,qm,19,blue,0,10,0,41,1
Blacksburg VA,2024vabla,qm,19,red,2,2,1,26,0
Blacksburg VA,2024vabla,qm,2,blue,1,1,0,29,1
Blacksburg VA,2024vabla,qm,2,red,0,0,0,10,0
Blacksburg VA,2024vabla,qm,20,blue,2,7,0,46,0
Blacksburg VA,2024vabla,qm,20,red,3,10,1,48,1
Blacksburg VA,2024vabla,qm,21,blue,5,6,2,46,1
Blacksburg VA,2024vabla,qm,21,red,2,5,0,35,0
Blacksburg VA,2024vabla,qm,22,blue,0,11,0,62,0
Blacksburg VA,2024vabla,qm,22,red,4,5,4,76,1
Blacksburg VA,2024vabla,qm,23,blue,1,14,0,58,1
Blacksburg VA,2024vabla,qm,23,red,3,4,0,22,0
Blacksburg VA,2024vabla,qm,24,blue,7,6,6,77,1
Blacksburg VA,2024vabla,qm,24,red,0,9,0,34,0
Blacksburg VA,2024vabla,qm,25,blue,4,4,0,21,0
Blacksburg VA,2024vabla,qm,25,red,1,14,0,54,1
Blacksburg VA,2024vabla,qm,26,blue,1,7,0,37,0
Blacksburg VA,2024vabla,qm,26,red,1,15,0,70,1
Blacksburg VA,2024vabla,qm,27,blue,2,8,1,56,0
Blacksburg VA,2024vabla,qm,27,red,9,3,6,66,1
Blacksburg VA,2024vabla,qm,28,blue,0,7,0,35,1
Blacksburg VA,2024vabla,qm,28,red,0,5,0,21,0
Blacksburg VA,2024vabla,qm,29,blue,0,9,0,36,0
Blacksburg VA,2024vabla,qm,29,red,1,14,0,50,1
Blacksburg VA,2024vabla,qm,3,blue,2,8,0,45,1
Blacksburg VA,2024vabla,qm,3,red,0,12,0,38,0
Blacksburg VA,2024vabla,qm,30,blue,2,1,1,29,0
Blacksburg VA,2024vabla,qm,30,red,0,15,0,54,1
Blacksburg VA,2024vabla,qm,31,blue,3,11,1,65,1
Blacksburg VA,2024vabla,qm,31,red,8,3,4,46,0
Blacksburg VA,2024vabla,qm,32,blue,1,5,0,30,1
Blacksburg VA,2024vabla,qm,32,red,3,1,0,25,0
Blacksburg VA,2024vabla,qm,33,blue,2,14,0,44,0
Blacksburg VA,2024vabla,qm,33,red,1,7,0,49,1
Blacksburg VA,2024vabla,qm,34,blue,0,1,0,8,0
Blacksburg VA,2024vabla,qm,34,red,1,8,0,36,1
Blacksburg VA,2024vabla,qm,35,blue,0,6,0,36,1
Blacksburg VA,2024vabla,qm,35,red,0,4,0,22,0
Blacksburg VA,2024vabla,qm,36,blue,0,9,0,41,1
Blacksburg VA,2024vabla,qm,36,red,0,4,0,36,0
Blacksburg VA,2024vabla,qm,37,blue,3,12,2,79,1
Blacksburg VA,2024vabla,qm,37,red,3,4,2,37,0
Blacksburg VA,2024vabla,qm,38,blue,5,0,0,19,0
Blacksburg VA,2024vabla,qm,38,red,0,10,0,44,1
Blacksburg VA,2024vabla,qm,39,blue,0,6,0,23,0
Blacksburg VA,2024vabla,qm,39,red,0,11,0,45,1
Blacksburg VA,2024vabla,qm,4,blue,6,2,0,48,1
Blacksburg VA,2024vabla,qm,4,red,0,3,0,26,0
Blacksburg VA,2024vabla,qm,40,blue,2,8,0,34,1
Blacksburg VA,2024vabla,qm,40,red,5,4,0,20,0
Blacksburg VA,2024vabla,qm,41,blue,0,14,0,54,1
Blacksburg VA,2024vabla,qm,41,red,1,12,0,49,0
Blacksburg VA,2024vabla,qm,42,blue,5,6,0,54,1
Blacksburg VA,2024vabla,qm,42,red,1,7,0,42,0
Blacksburg VA,2024vabla,qm,43,blue,0,17,0,46,1
Blacksburg VA,2024vabla,qm,43,red,0,3,0,35,0
Blacksburg VA,2024vabla,qm,44,blue,1,4,0,34,0
Blacksburg VA,2024vabla,qm,44,red,0,14,0,58,1
Blacksburg VA,2024vabla,qm,45,blue,1,9,0,58,1
Blacksburg VA,2024vabla,qm,45,red,7,0,1,21,0
Blacksburg VA,2024vabla,qm,46,blue,3,10,1,53,0
Blacksburg VA,2024vabla,qm,46,red,0,15,0,55,1
Blacksburg VA,2024vabla,qm,47,blue,1,4,0,15,1
Blacksburg VA,2024vabla,qm,47,red,0,4,0,14,0
Blacksburg VA,2024vabla,qm,48,blue,5,1,0,40,0
Blacksburg VA,2024vabla,qm,48,red,0,8,0,51,1
Blacksburg VA,2024vabla,qm,49,blue,1,10,0,48,1
Blacksburg VA,2024vabla,qm,49,red,0,11,0,44,0
Blacksburg VA,2024vabla,qm,5,blue,4,3,1,18,0
Blacksburg VA,2024vabla,qm,5,red,5,5,2,40,1
Blacksburg VA,2024vabla,qm,50,blue,5,2,1,30,0
Blacksburg VA,2024vabla,qm,50,red,1,9,0,59,1
Blacksburg VA,2024vabla,qm,51,blue,7,9,6,77,1
Blacksburg VA,2024vabla,qm,51,red,0,3,0,13,0
Blacksburg VA,2024vabla,qm,52,blue,0,0,0,18,0
Blacksburg VA,2024vabla,qm,52,red,6,8,5,95,1
Blacksburg VA,2024vabla,qm,53,blue,0,4,0,17,0
Blacksburg VA,2024vabla,qm,53,red,2,15,0,46,1
Blacksburg VA,2024vabla,qm,54,blue,0,17,0,70,1
Blacksburg VA,2024vabla,qm,54,red,5,1,0,15,0
Blacksburg VA,2024vabla,qm,55,blue,0,0,0,34,0
Blacksburg VA,2024vabla,qm,55,red,4,4,2,52,1
Blacksburg VA,2024vabla,qm,56,blue,0,19,0,65,1
Blacksburg VA,2024vabla,qm,56,red,3,4,0,27,0
Blacksburg VA,2024vabla,qm,57,blue,2,8,1,61,1
Blacksburg VA,2024vabla,qm,57,red,0,6,0,24,0
Blacksburg VA,2024vabla,qm,58,blue,6,12,2,76,1
Blacksburg VA,2024vabla,qm,58,red,0,12,0,48,0
Blacksburg VA,2024vabla,qm,59,blue,0,13,0,56,1
Blacksburg VA,2024vabla,qm,59,red,0,6,0,26,0
Blacksburg VA,2024vabla,qm,6,blue,3,9,1,47,1
Blacksburg VA,2024vabla,qm,6,red,2,2,0,15,0
Blacksburg VA,2024vabla,qm,60,blue,1,12,0,54,1
Blacksburg VA,2024vabla,qm,60,red,7,3,4,50,0
Blacksburg VA,2024vabla,qm,61,blue,0,6,0,38,0
Blacksburg VA,2024vabla,qm,61,red,0,14,0,64,1
Blacksburg VA,2024vabla,qm,62,blue,2,9,1,40,1
Blacksburg VA,2024vabla,qm,62,red,6,1,1,35,0
Blacksburg VA,2024vabla,qm,63,blue,5,9,4,68,0
Blacksburg VA,2024vabla,qm,63,red,5,9,1,70,1
Blacksburg VA,2024vabla,qm,64,blue,3,8,1,59,0
Blacksburg VA,2024vabla,qm,64,red,2,13,1,66,1
Blacksburg VA,2024vabla,qm,65,blue,0,8,0,33,1
Blacksburg VA,2024vabla,qm,65,red,0,7,0,24,0
Blacksburg VA,2024vabla,qm,66,blue,2,10,0,80,1
Blacksburg VA,2024vabla,qm,66,red,0,9,0,29,0
Blacksburg VA,2024vabla,qm,67,blue,5,3,0,46,1
Blacksburg VA,2024vabla,qm,67,red,0,12,0,45,0
Blacksburg VA,2024vabla,qm,7,blue,1,8,0,23,0
Blacksburg VA,2024vabla,qm,7,red,6,4,2,40,1
Blacksburg VA,2024vabla,qm,8,blue,0,10,0,39,1
Blacksburg VA,2024vabla,qm,8,red,2,7,0,38,0
Blacksburg VA,2024vabla,qm,9,blue,2,8,0,32,0
Blacksburg VA,2024vabla,qm,9,red,4,11,1,57,1
Blacksburg VA,2024vabla,sf,1,blue,4,6,3,68,1
Blacksburg VA,2024vabla,sf,1,red,3,3,1,28,0
Blacksburg VA,2024vabla,sf,1,blue,6,8,5,85,1
Blacksburg VA,2024vabla,sf,1,red,6,1,2,60,0
Blacksburg VA,2024vabla,sf,1,blue,2,8,0,37,0
Blacksburg VA,2024vabla,sf,1,red,3,10,2,54,1
Blacksburg VA,2024vabla,sf,1,blue,2,12,2,64,0
Blacksburg VA,2024vabla,sf,1,red,6,11,4,90,1
Blacksburg VA,2024vabla,sf,1,blue,0,2,0,16,0
Blacksburg VA,2024vabla,sf,1,red,7,6,5,86,1
Blacksburg VA,2024vabla,sf,1,blue,3,4,1,57,1
Blacksburg VA,2024vabla,sf,1,red,0,13,0,0,0
Blacksburg VA,2024vabla,sf,1,blue,8,1,3,54,1
Blacksburg VA,2024vabla,sf,1,red,0,12,0,50,0
Blacksburg VA,2024vabla,sf,1,blue,5,4,1,34,0
Blacksburg VA,2024vabla,sf,1,red,6,3,8,111,1
